gemeente;nis;jaar;werkzaamheidsgraad
Aalst;41002;2003;70,06579706
Aalst;41002;2004;70,68895512
Aalst;41002;2005;71,07399105
Aalst;41002;2006;71,49617364
Aalst;41002;2007;71,81817809
Aalst;41002;2008;72,56098122
Aalst;41002;2009;72,14902462
Aalst;41002;2010;72,06473244
Aalst;41002;2011;72,19537233
Aalst;41002;2012;72,15246672
Aalst;41002;2013;71,71858831
Aalst;41002;2014;71,69553679
Aalst;41002;2015;72,1973482
Aalter;44001;2003;73,78728737
Aalter;44001;2004;74,71581405
Aalter;44001;2005;74,87209117
Aalter;44001;2006;75,44377813
Aalter;44001;2007;76,38201055
Aalter;44001;2008;77,12266837
Aalter;44001;2009;77,16435691
Aalter;44001;2010;77,58029592
Aalter;44001;2011;78,06960718
Aalter;44001;2012;78,17129297
Aalter;44001;2013;77,96165234
Aalter;44001;2014;78,39225906
Aalter;44001;2015;78,72318837
Aarschot;24001;2003;71,04419127
Aarschot;24001;2004;71,59126355
Aarschot;24001;2005;71,84639919
Aarschot;24001;2006;72,65900598
Aarschot;24001;2007;73,46441061
Aarschot;24001;2008;74,44761152
Aarschot;24001;2009;73,9832682
Aarschot;24001;2010;74,08642911
Aarschot;24001;2011;74,323825
Aarschot;24001;2012;73,76743571
Aarschot;24001;2013;73,77405726
Aarschot;24001;2014;74,33832263
Aarschot;24001;2015;75,24682228
Aartselaar;11001;2003;71,08630725
Aartselaar;11001;2004;70,43236179
Aartselaar;11001;2005;71,12137592
Aartselaar;11001;2006;72,27275458
Aartselaar;11001;2007;72,62708242
Aartselaar;11001;2008;72,62353274
Aartselaar;11001;2009;71,71686294
Aartselaar;11001;2010;71,61620398
Aartselaar;11001;2011;71,66253796
Aartselaar;11001;2012;71,8427267
Aartselaar;11001;2013;72,16475081
Aartselaar;11001;2014;73,2876286
Aartselaar;11001;2015;73,90890474
Affligem;23105;2003;73,8557481
Affligem;23105;2004;73,66490323
Affligem;23105;2005;73,89260997
Affligem;23105;2006;74,59008036
Affligem;23105;2007;75,28023884
Affligem;23105;2008;75,84916012
Affligem;23105;2009;75,91946928
Affligem;23105;2010;75,52004867
Affligem;23105;2011;75,53342521
Affligem;23105;2012;75,45403926
Affligem;23105;2013;75,65900659
Affligem;23105;2014;75,74131895
Affligem;23105;2015;76,3663565
Alken;73001;2003;70,69187836
Alken;73001;2004;71,48005952
Alken;73001;2005;72,60652027
Alken;73001;2006;73,40196494
Alken;73001;2007;74,38793061
Alken;73001;2008;75,21628621
Alken;73001;2009;75,39895671
Alken;73001;2010;75,50581796
Alken;73001;2011;75,52878415
Alken;73001;2012;75,33994011
Alken;73001;2013;75,04150045
Alken;73001;2014;75,47253005
Alken;73001;2015;75,62815652
Alveringem;38002;2003;74,18735359
Alveringem;38002;2004;75,62678946
Alveringem;38002;2005;76,49933119
Alveringem;38002;2006;76,43842469
Alveringem;38002;2007;77,98274541
Alveringem;38002;2008;78,57075474
Alveringem;38002;2009;78,70094835
Alveringem;38002;2010;78,75954308
Alveringem;38002;2011;78,32695942
Alveringem;38002;2012;78,12843509
Alveringem;38002;2013;79,07384948
Alveringem;38002;2014;79,70644044
Alveringem;38002;2015;80,88370335
Anderlecht;21001;2003;54,07872332
Anderlecht;21001;2004;53,98729815
Anderlecht;21001;2005;54,15263267
Anderlecht;21001;2006;53,83016379
Anderlecht;21001;2007;54,09215418
Anderlecht;21001;2008;55,14025255
Anderlecht;21001;2009;53,97983106
Anderlecht;21001;2010;53,18514879
Anderlecht;21001;2011;53,04577785
Anderlecht;21001;2012;53,02292246
Anderlecht;21001;2013;52,45707795
Anderlecht;21001;2014;52,60178587
Anderlecht;21001;2015;53,01466416
Antwerpen;11002;2003;61,60951969
Antwerpen;11002;2004;61,85996116
Antwerpen;11002;2005;62,11404492
Antwerpen;11002;2006;62,18400775
Antwerpen;11002;2007;63,06195506
Antwerpen;11002;2008;63,85118953
Antwerpen;11002;2009;62,82273542
Antwerpen;11002;2010;62,40673605
Antwerpen;11002;2011;62,39770344
Antwerpen;11002;2012;62,05416398
Antwerpen;11002;2013;61,76646612
Antwerpen;11002;2014;61,90675023
Antwerpen;11002;2015;62,41042768
Anzegem;34002;2003;74,72442345
Anzegem;34002;2004;75,31630578
Anzegem;34002;2005;75,8065653
Anzegem;34002;2006;75,99496705
Anzegem;34002;2007;75,92582629
Anzegem;34002;2008;76,56016613
Anzegem;34002;2009;76,65765859
Anzegem;34002;2010;77,19535062
Anzegem;34002;2011;77,29189657
Anzegem;34002;2012;77,31631805
Anzegem;34002;2013;77,15032619
Anzegem;34002;2014;77,71806928
Anzegem;34002;2015;78,41126078
Ardooie;37020;2003;73,5800517
Ardooie;37020;2004;74,47331819
Ardooie;37020;2005;74,70770975
Ardooie;37020;2006;75,4624275
Ardooie;37020;2007;76,09073678
Ardooie;37020;2008;76,48973904
Ardooie;37020;2009;75,70579322
Ardooie;37020;2010;76,05209839
Ardooie;37020;2011;76,38448679
Ardooie;37020;2012;76,10661623
Ardooie;37020;2013;76,14377174
Ardooie;37020;2014;76,43244152
Ardooie;37020;2015;77,41283563
Arendonk;13001;2003;65,54706165
Arendonk;13001;2004;66,5187373
Arendonk;13001;2005;66,13715832
Arendonk;13001;2006;67,75144044
Arendonk;13001;2007;70,16117453
Arendonk;13001;2008;71,59869001
Arendonk;13001;2009;71,6854553
Arendonk;13001;2010;72,05272651
Arendonk;13001;2011;72,90839071
Arendonk;13001;2012;73,53465524
Arendonk;13001;2013;74,46014572
Arendonk;13001;2014;74,88570545
Arendonk;13001;2015;74,89869301
As;71002;2003;65,37884795
As;71002;2004;65,33979519
As;71002;2005;65,51397514
As;71002;2006;66,8702195
As;71002;2007;68,32783035
As;71002;2008;69,85903532
As;71002;2009;69,47263707
As;71002;2010;69,75475996
As;71002;2011;70,52413738
As;71002;2012;70,73796892
As;71002;2013;71,41040581
As;71002;2014;71,61030043
As;71002;2015;71,22990043
Asse;23002;2003;73,50527297
Asse;23002;2004;73,47868293
Asse;23002;2005;73,88169084
Asse;23002;2006;73,69103087
Asse;23002;2007;74,36043514
Asse;23002;2008;74,72549199
Asse;23002;2009;73,94430319
Asse;23002;2010;73,75481203
Asse;23002;2011;73,8972935
Asse;23002;2012;73,83175435
Asse;23002;2013;73,51463247
Asse;23002;2014;73,33090256
Asse;23002;2015;73,22428419
Assenede;43002;2003;68,68410562
Assenede;43002;2004;69,41297539
Assenede;43002;2005;69,8821459
Assenede;43002;2006;70,73707134
Assenede;43002;2007;71,7310725
Assenede;43002;2008;73,33067614
Assenede;43002;2009;73,01004221
Assenede;43002;2010;72,95279927
Assenede;43002;2011;73,82182948
Assenede;43002;2012;74,04878061
Assenede;43002;2013;74,06929835
Assenede;43002;2014;74,68389349
Assenede;43002;2015;76,10333205
Avelgem;34003;2003;72,03517348
Avelgem;34003;2004;72,93147837
Avelgem;34003;2005;72,86559025
Avelgem;34003;2006;72,84017388
Avelgem;34003;2007;73,35002118
Avelgem;34003;2008;74,36010114
Avelgem;34003;2009;73,47221491
Avelgem;34003;2010;73,84738037
Avelgem;34003;2011;74,31081908
Avelgem;34003;2012;74,78426205
Avelgem;34003;2013;74,45880153
Avelgem;34003;2014;74,86340693
Avelgem;34003;2015;74,85900223
Baarle-Hertog;13002;2003;58,10205272
Baarle-Hertog;13002;2004;59,25368008
Baarle-Hertog;13002;2005;58,6704355
Baarle-Hertog;13002;2006;67,57165312
Baarle-Hertog;13002;2007;67,89653827
Baarle-Hertog;13002;2008;69,79057759
Baarle-Hertog;13002;2009;69,45361505
Baarle-Hertog;13002;2010;67,9474731
Baarle-Hertog;13002;2011;68,3386633
Baarle-Hertog;13002;2012;68,81288052
Baarle-Hertog;13002;2013;71,17052689
Baarle-Hertog;13002;2014;72,61161362
Baarle-Hertog;13002;2015;73,04382082
Balen;13003;2003;67,18253846
Balen;13003;2004;67,62983906
Balen;13003;2005;67,90371271
Balen;13003;2006;68,97198514
Balen;13003;2007;69,59587986
Balen;13003;2008;70,85148141
Balen;13003;2009;70,85705913
Balen;13003;2010;71,41073583
Balen;13003;2011;72,13691777
Balen;13003;2012;72,26550456
Balen;13003;2013;72,5248537
Balen;13003;2014;73,18173109
Balen;13003;2015;74,05896186
Beernem;31003;2003;73,9326486
Beernem;31003;2004;74,60988852
Beernem;31003;2005;75,22231922
Beernem;31003;2006;75,56093574
Beernem;31003;2007;76,26626251
Beernem;31003;2008;76,4553961
Beernem;31003;2009;76,57008141
Beernem;31003;2010;76,22346981
Beernem;31003;2011;76,28690875
Beernem;31003;2012;75,64122555
Beernem;31003;2013;75,60887599
Beernem;31003;2014;76,00248014
Beernem;31003;2015;76,365687
Beerse;13004;2003;71,86877086
Beerse;13004;2004;71,59437198
Beerse;13004;2005;71,72662388
Beerse;13004;2006;72,65056074
Beerse;13004;2007;73,71890138
Beerse;13004;2008;74,64291222
Beerse;13004;2009;74,09515486
Beerse;13004;2010;74,43922457
Beerse;13004;2011;74,52814554
Beerse;13004;2012;74,18816691
Beerse;13004;2013;75,03799234
Beerse;13004;2014;74,74733269
Beerse;13004;2015;75,28984401
Beersel;23003;2003;71,18610288
Beersel;23003;2004;71,55939007
Beersel;23003;2005;71,94230713
Beersel;23003;2006;72,55720977
Beersel;23003;2007;72,92583119
Beersel;23003;2008;73,02643458
Beersel;23003;2009;72,60343994
Beersel;23003;2010;72,38479792
Beersel;23003;2011;72,66102843
Beersel;23003;2012;72,67412254
Beersel;23003;2013;72,74782308
Beersel;23003;2014;73,23438551
Beersel;23003;2015;73,25019596
Begijnendijk;24007;2003;71,35692364
Begijnendijk;24007;2004;72,278997
Begijnendijk;24007;2005;72,20219081
Begijnendijk;24007;2006;73,12034291
Begijnendijk;24007;2007;73,79653032
Begijnendijk;24007;2008;74,57373174
Begijnendijk;24007;2009;74,5216081
Begijnendijk;24007;2010;75,08870363
Begijnendijk;24007;2011;75,43999969
Begijnendijk;24007;2012;74,59044228
Begijnendijk;24007;2013;75,54019522
Begijnendijk;24007;2014;75,4994282
Begijnendijk;24007;2015;76,16262441
Bekkevoort;24008;2003;73,03691907
Bekkevoort;24008;2004;74,00548094
Bekkevoort;24008;2005;75,09030974
Bekkevoort;24008;2006;74,45611261
Bekkevoort;24008;2007;74,97870023
Bekkevoort;24008;2008;75,81750118
Bekkevoort;24008;2009;75,40844138
Bekkevoort;24008;2010;76,33055962
Bekkevoort;24008;2011;76,61669219
Bekkevoort;24008;2012;75,99516389
Bekkevoort;24008;2013;76,02026212
Bekkevoort;24008;2014;76,34087339
Bekkevoort;24008;2015;76,82905045
Beringen;71004;2003;62,25324321
Beringen;71004;2004;62,58267405
Beringen;71004;2005;62,69625066
Beringen;71004;2006;63,74897433
Beringen;71004;2007;65,20259309
Beringen;71004;2008;66,38093854
Beringen;71004;2009;66,12530818
Beringen;71004;2010;66,27015979
Beringen;71004;2011;66,58788985
Beringen;71004;2012;66,7639992
Beringen;71004;2013;66,57634081
Beringen;71004;2014;66,9238698
Beringen;71004;2015;67,42293515
Berlaar;12002;2003;68,28408647
Berlaar;12002;2004;69,31021562
Berlaar;12002;2005;70,28269787
Berlaar;12002;2006;71,60859492
Berlaar;12002;2007;72,03843136
Berlaar;12002;2008;72,67777485
Berlaar;12002;2009;72,94242628
Berlaar;12002;2010;73,27506957
Berlaar;12002;2011;73,410951
Berlaar;12002;2012;73,56407547
Berlaar;12002;2013;73,95163511
Berlaar;12002;2014;74,42357236
Berlaar;12002;2015;75,240394
Berlare;42003;2003;70,92276014
Berlare;42003;2004;72,24926794
Berlare;42003;2005;73,11126951
Berlare;42003;2006;72,94052811
Berlare;42003;2007;74,44768967
Berlare;42003;2008;75,03517657
Berlare;42003;2009;74,99474156
Berlare;42003;2010;75,3145544
Berlare;42003;2011;75,17115851
Berlare;42003;2012;74,85242859
Berlare;42003;2013;74,87483735
Berlare;42003;2014;74,65285401
Berlare;42003;2015;75,26226366
Bertem;24009;2003;73,47466829
Bertem;24009;2004;73,25079741
Bertem;24009;2005;73,5182532
Bertem;24009;2006;75,16002281
Bertem;24009;2007;76,2427621
Bertem;24009;2008;75,95277665
Bertem;24009;2009;75,88531953
Bertem;24009;2010;76,11700759
Bertem;24009;2011;76,4228618
Bertem;24009;2012;75,77925185
Bertem;24009;2013;75,9916099
Bertem;24009;2014;76,20039247
Bertem;24009;2015;76,6647205
Bever;23009;2003;73,61247476
Bever;23009;2004;73,58190321
Bever;23009;2005;74,84029319
Bever;23009;2006;74,61641342
Bever;23009;2007;74,19532667
Bever;23009;2008;75,64922277
Bever;23009;2009;75,51211534
Bever;23009;2010;75,82104477
Bever;23009;2011;75,7551815
Bever;23009;2012;74,84981386
Bever;23009;2013;73,50088049
Bever;23009;2014;74,20627787
Bever;23009;2015;75,56125627
Beveren;46003;2003;69,81540177
Beveren;46003;2004;70,27327618
Beveren;46003;2005;70,72263791
Beveren;46003;2006;71,35611605
Beveren;46003;2007;72,05077798
Beveren;46003;2008;72,73596723
Beveren;46003;2009;72,73840872
Beveren;46003;2010;72,79637594
Beveren;46003;2011;73,58568712
Beveren;46003;2012;73,14960027
Beveren;46003;2013;73,43953115
Beveren;46003;2014;73,40235789
Beveren;46003;2015;73,6747819
Bierbeek;24011;2003;71,84494759
Bierbeek;24011;2004;73,35531762
Bierbeek;24011;2005;72,24947275
Bierbeek;24011;2006;72,8122817
Bierbeek;24011;2007;73,76069042
Bierbeek;24011;2008;74,93854891
Bierbeek;24011;2009;74,1014519
Bierbeek;24011;2010;74,43891593
Bierbeek;24011;2011;73,96625093
Bierbeek;24011;2012;73,64376762
Bierbeek;24011;2013;73,12740033
Bierbeek;24011;2014;73,31977047
Bierbeek;24011;2015;73,86305883
Bilzen;73006;2003;67,89595787
Bilzen;73006;2004;67,02856421
Bilzen;73006;2005;67,01176351
Bilzen;73006;2006;68,63548652
Bilzen;73006;2007;70,05521134
Bilzen;73006;2008;71,13688939
Bilzen;73006;2009;70,64605998
Bilzen;73006;2010;71,09177416
Bilzen;73006;2011;71,83689405
Bilzen;73006;2012;71,70215299
Bilzen;73006;2013;71,4381654
Bilzen;73006;2014;71,4084598
Bilzen;73006;2015;71,27866827
Blankenberge;31004;2003;63,66081045
Blankenberge;31004;2004;63,55284741
Blankenberge;31004;2005;64,22107412
Blankenberge;31004;2006;62,89951712
Blankenberge;31004;2007;63,95180891
Blankenberge;31004;2008;65,37411035
Blankenberge;31004;2009;64,84639274
Blankenberge;31004;2010;64,80145072
Blankenberge;31004;2011;65,21105762
Blankenberge;31004;2012;65,31699058
Blankenberge;31004;2013;64,51529943
Blankenberge;31004;2014;64,28186469
Blankenberge;31004;2015;64,3333132
Bocholt;72003;2003;68,04808445
Bocholt;72003;2004;67,63896267
Bocholt;72003;2005;68,10679474
Bocholt;72003;2006;69,78754377
Bocholt;72003;2007;69,78489631
Bocholt;72003;2008;70,27965348
Bocholt;72003;2009;69,79598561
Bocholt;72003;2010;71,11665023
Bocholt;72003;2011;71,72114495
Bocholt;72003;2012;71,95032125
Bocholt;72003;2013;72,0989051
Bocholt;72003;2014;72,90105094
Bocholt;72003;2015;73,32105997
Boechout;11004;2003;71,06434468
Boechout;11004;2004;71,8275244
Boechout;11004;2005;71,91301792
Boechout;11004;2006;71,79373964
Boechout;11004;2007;72,25523828
Boechout;11004;2008;73,90855316
Boechout;11004;2009;73,30181513
Boechout;11004;2010;73,23720871
Boechout;11004;2011;73,46144101
Boechout;11004;2012;73,03974537
Boechout;11004;2013;72,70611457
Boechout;11004;2014;72,63373261
Boechout;11004;2015;73,17739125
Bonheiden;12005;2003;70,83209411
Bonheiden;12005;2004;71,83236305
Bonheiden;12005;2005;71,44610082
Bonheiden;12005;2006;72,73003234
Bonheiden;12005;2007;73,60264665
Bonheiden;12005;2008;74,3849018
Bonheiden;12005;2009;74,44902465
Bonheiden;12005;2010;74,04746113
Bonheiden;12005;2011;74,1788598
Bonheiden;12005;2012;74,11766805
Bonheiden;12005;2013;74,43517557
Bonheiden;12005;2014;74,96470385
Bonheiden;12005;2015;75,28451779
Boom;11005;2003;68,74658832
Boom;11005;2004;68,74901777
Boom;11005;2005;69,70365422
Boom;11005;2006;69,53246348
Boom;11005;2007;70,54031935
Boom;11005;2008;71,59093418
Boom;11005;2009;70,58835993
Boom;11005;2010;70,21207526
Boom;11005;2011;70,49447163
Boom;11005;2012;70,1928031
Boom;11005;2013;69,67634554
Boom;11005;2014;69,25109795
Boom;11005;2015;69,99922492
Boortmeerbeek;24014;2003;72,09772259
Boortmeerbeek;24014;2004;72,40517311
Boortmeerbeek;24014;2005;72,89255306
Boortmeerbeek;24014;2006;73,32883811
Boortmeerbeek;24014;2007;73,97076582
Boortmeerbeek;24014;2008;75,03202859
Boortmeerbeek;24014;2009;74,81301083
Boortmeerbeek;24014;2010;75,17753966
Boortmeerbeek;24014;2011;75,37906551
Boortmeerbeek;24014;2012;76,00872877
Boortmeerbeek;24014;2013;75,98925839
Boortmeerbeek;24014;2014;76,23776379
Boortmeerbeek;24014;2015;76,32255449
Borgloon;73009;2003;70,20008724
Borgloon;73009;2004;69,99611729
Borgloon;73009;2005;70,42016559
Borgloon;73009;2006;70,73724611
Borgloon;73009;2007;71,59667226
Borgloon;73009;2008;72,37862243
Borgloon;73009;2009;71,80972705
Borgloon;73009;2010;72,35986422
Borgloon;73009;2011;72,52704594
Borgloon;73009;2012;72,75960888
Borgloon;73009;2013;72,89005162
Borgloon;73009;2014;72,79560038
Borgloon;73009;2015;72,7060662
Bornem;12007;2003;71,00551081
Bornem;12007;2004;71,45704704
Bornem;12007;2005;71,90322447
Bornem;12007;2006;72,04400016
Bornem;12007;2007;73,59807251
Bornem;12007;2008;74,28053107
Bornem;12007;2009;73,59329757
Bornem;12007;2010;73,63842611
Bornem;12007;2011;73,7202334
Bornem;12007;2012;73,68860762
Bornem;12007;2013;73,75859869
Bornem;12007;2014;74,03047638
Bornem;12007;2015;74,51490631
Borsbeek;11007;2003;72,1310709
Borsbeek;11007;2004;72,30935327
Borsbeek;11007;2005;72,47443024
Borsbeek;11007;2006;72,29109653
Borsbeek;11007;2007;73,69563018
Borsbeek;11007;2008;73,79187307
Borsbeek;11007;2009;73,64709625
Borsbeek;11007;2010;72,92488043
Borsbeek;11007;2011;72,93148663
Borsbeek;11007;2012;72,61574646
Borsbeek;11007;2013;71,83751291
Borsbeek;11007;2014;71,31531363
Borsbeek;11007;2015;71,81800758
Boutersem;24016;2003;77,5304567
Boutersem;24016;2004;77,26761382
Boutersem;24016;2005;77,90461284
Boutersem;24016;2006;77,53556021
Boutersem;24016;2007;77,86329193
Boutersem;24016;2008;79,16841725
Boutersem;24016;2009;78,07634589
Boutersem;24016;2010;78,58382708
Boutersem;24016;2011;79,17268415
Boutersem;24016;2012;78,51265069
Boutersem;24016;2013;78,00262933
Boutersem;24016;2014;77,80338633
Boutersem;24016;2015;78,77772281
Brakel;45059;2003;72,67381401
Brakel;45059;2004;73,04183554
Brakel;45059;2005;74,06446013
Brakel;45059;2006;74,36038086
Brakel;45059;2007;75,07651442
Brakel;45059;2008;75,7748131
Brakel;45059;2009;75,77900744
Brakel;45059;2010;75,60389002
Brakel;45059;2011;75,69959978
Brakel;45059;2012;75,384752
Brakel;45059;2013;75,3497011
Brakel;45059;2014;75,18654678
Brakel;45059;2015;76,0112898
Brasschaat;11008;2003;66,03299683
Brasschaat;11008;2004;66,21135576
Brasschaat;11008;2005;67,28591981
Brasschaat;11008;2006;68,27116462
Brasschaat;11008;2007;69,53364631
Brasschaat;11008;2008;70,05096401
Brasschaat;11008;2009;70,32575697
Brasschaat;11008;2010;70,36966694
Brasschaat;11008;2011;70,51722951
Brasschaat;11008;2012;70,36940385
Brasschaat;11008;2013;69,99034652
Brasschaat;11008;2014;69,98620468
Brasschaat;11008;2015;70,10461046
Brecht;11009;2003;70,00206321
Brecht;11009;2004;70,32203468
Brecht;11009;2005;70,49566773
Brecht;11009;2006;71,70425526
Brecht;11009;2007;72,56028571
Brecht;11009;2008;73,38953164
Brecht;11009;2009;73,82787161
Brecht;11009;2010;73,74642181
Brecht;11009;2011;73,78574916
Brecht;11009;2012;73,91926522
Brecht;11009;2013;74,30686372
Brecht;11009;2014;74,52189767
Brecht;11009;2015;75,0582112
Bredene;35002;2003;67,31707778
Bredene;35002;2004;68,93911908
Bredene;35002;2005;69,41482053
Bredene;35002;2006;70,06398726
Bredene;35002;2007;70,20789489
Bredene;35002;2008;71,78664149
Bredene;35002;2009;70,26590247
Bredene;35002;2010;70,58469439
Bredene;35002;2011;70,45722794
Bredene;35002;2012;69,93505574
Bredene;35002;2013;69,86194232
Bredene;35002;2014;69,32365048
Bredene;35002;2015;69,50545787
Bree;72004;2003;68,46858526
Bree;72004;2004;68,98817506
Bree;72004;2005;69,74582786
Bree;72004;2006;71,44385157
Bree;72004;2007;71,72700819
Bree;72004;2008;72,82884584
Bree;72004;2009;72,44742963
Bree;72004;2010;72,9807537
Bree;72004;2011;73,34827096
Bree;72004;2012;73,26243442
Bree;72004;2013;71,92983512
Bree;72004;2014;72,32747363
Bree;72004;2015;72,35772745
Brugge;31005;2003;70,49784715
Brugge;31005;2004;71,11673315
Brugge;31005;2005;71,50358207
Brugge;31005;2006;71,91423991
Brugge;31005;2007;72,48505493
Brugge;31005;2008;73,26017964
Brugge;31005;2009;73,02961236
Brugge;31005;2010;73,15264755
Brugge;31005;2011;73,38070122
Brugge;31005;2012;73,25427047
Brugge;31005;2013;73,00930367
Brugge;31005;2014;73,25563328
Brugge;31005;2015;73,42913658
Brussel;21004;2003;50,97013003
Brussel;21004;2004;51,32396712
Brussel;21004;2005;50,76543437
Brussel;21004;2006;50,83389922
Brussel;21004;2007;51,18446494
Brussel;21004;2008;51,34376844
Brussel;21004;2009;50,07463459
Brussel;21004;2010;48,88565044
Brussel;21004;2011;48,83037882
Brussel;21004;2012;48,42292477
Brussel;21004;2013;48,40822413
Brussel;21004;2014;48,3414811
Brussel;21004;2015;48,67661386
Buggenhout;42004;2003;72,36260678
Buggenhout;42004;2004;72,62167482
Buggenhout;42004;2005;73,32266857
Buggenhout;42004;2006;68,28791545
Buggenhout;42004;2007;69,88907499
Buggenhout;42004;2008;75,16369546
Buggenhout;42004;2009;75,05433912
Buggenhout;42004;2010;75,53562905
Buggenhout;42004;2011;75,81245747
Buggenhout;42004;2012;75,7441978
Buggenhout;42004;2013;75,64930077
Buggenhout;42004;2014;76,15203251
Buggenhout;42004;2015;76,84336093
Damme;31006;2003;74,44502125
Damme;31006;2004;75,14236615
Damme;31006;2005;75,01915264
Damme;31006;2006;74,87095322
Damme;31006;2007;75,26907866
Damme;31006;2008;75,82005226
Damme;31006;2009;75,66877138
Damme;31006;2010;75,6568899
Damme;31006;2011;75,66058233
Damme;31006;2012;76,44385005
Damme;31006;2013;76,19182048
Damme;31006;2014;76,79335094
Damme;31006;2015;77,34349638
De Haan;35029;2003;66,77953116
De Haan;35029;2004;67,08491706
De Haan;35029;2005;67,78003057
De Haan;35029;2006;67,03480049
De Haan;35029;2007;67,72956631
De Haan;35029;2008;68,10217184
De Haan;35029;2009;67,40386627
De Haan;35029;2010;67,34150612
De Haan;35029;2011;67,63527157
De Haan;35029;2012;68,59642691
De Haan;35029;2013;67,91174879
De Haan;35029;2014;67,6900212
De Haan;35029;2015;68,14653089
De Panne;38008;2003;63,15919708
De Panne;38008;2004;63,54196898
De Panne;38008;2005;63,55624883
De Panne;38008;2006;62,76730825
De Panne;38008;2007;63,8464001
De Panne;38008;2008;64,2914226
De Panne;38008;2009;62,82059344
De Panne;38008;2010;63,27628276
De Panne;38008;2011;63,54933468
De Panne;38008;2012;63,64018408
De Panne;38008;2013;64,30137376
De Panne;38008;2014;64,23307724
De Panne;38008;2015;64,45373709
De Pinte;44012;2003;73,6922491
De Pinte;44012;2004;73,69433316
De Pinte;44012;2005;73,3636888
De Pinte;44012;2006;73,90471341
De Pinte;44012;2007;74,10816929
De Pinte;44012;2008;75,10306574
De Pinte;44012;2009;74,86667698
De Pinte;44012;2010;75,4416015
De Pinte;44012;2011;75,71215703
De Pinte;44012;2012;75,57713572
De Pinte;44012;2013;76,08593149
De Pinte;44012;2014;76,24944884
De Pinte;44012;2015;76,98258873
Deerlijk;34009;2003;73,72203889
Deerlijk;34009;2004;73,83314996
Deerlijk;34009;2005;74,34281741
Deerlijk;34009;2006;74,8890806
Deerlijk;34009;2007;76,06765843
Deerlijk;34009;2008;76,71965194
Deerlijk;34009;2009;76,5016894
Deerlijk;34009;2010;77,23842206
Deerlijk;34009;2011;78,14751294
Deerlijk;34009;2012;78,10421283
Deerlijk;34009;2013;78,0316224
Deerlijk;34009;2014;78,39675253
Deerlijk;34009;2015;79,0598116
Deinze;44011;2003;74,06119045
Deinze;44011;2004;75,33555128
Deinze;44011;2005;75,00484693
Deinze;44011;2006;75,43847846
Deinze;44011;2007;76,38085232
Deinze;44011;2008;76,61224219
Deinze;44011;2009;76,30538702
Deinze;44011;2010;76,73082907
Deinze;44011;2011;76,98966394
Deinze;44011;2012;76,81364843
Deinze;44011;2013;76,80179846
Deinze;44011;2014;76,81398412
Deinze;44011;2015;77,44991755
Denderleeuw;41011;2003;72,68213499
Denderleeuw;41011;2004;73,10633812
Denderleeuw;41011;2005;73,17283472
Denderleeuw;41011;2006;74,10106134
Denderleeuw;41011;2007;73,84651213
Denderleeuw;41011;2008;74,9001311
Denderleeuw;41011;2009;74,81309355
Denderleeuw;41011;2010;74,81894237
Denderleeuw;41011;2011;74,86312534
Denderleeuw;41011;2012;74,39350651
Denderleeuw;41011;2013;73,99621032
Denderleeuw;41011;2014;73,7564031
Denderleeuw;41011;2015;74,18487892
Dendermonde;42006;2003;70,32558647
Dendermonde;42006;2004;70,77228518
Dendermonde;42006;2005;70,92979718
Dendermonde;42006;2006;71,3899892
Dendermonde;42006;2007;72,37520997
Dendermonde;42006;2008;73,12037081
Dendermonde;42006;2009;73,31925284
Dendermonde;42006;2010;73,32533772
Dendermonde;42006;2011;73,15773993
Dendermonde;42006;2012;73,18304555
Dendermonde;42006;2013;73,11823273
Dendermonde;42006;2014;73,1565089
Dendermonde;42006;2015;73,55639722
Dentergem;37002;2003;76,53900899
Dentergem;37002;2004;77,00954005
Dentergem;37002;2005;77,6679883
Dentergem;37002;2006;77,00190014
Dentergem;37002;2007;77,8224777
Dentergem;37002;2008;78,36576159
Dentergem;37002;2009;78,13551844
Dentergem;37002;2010;78,18036748
Dentergem;37002;2011;78,96974447
Dentergem;37002;2012;79,30680311
Dentergem;37002;2013;78,58080991
Dentergem;37002;2014;78,24657542
Dentergem;37002;2015;78,29319168
Dessel;13006;2003;66,95117501
Dessel;13006;2004;67,81657842
Dessel;13006;2005;68,36791413
Dessel;13006;2006;69,62241221
Dessel;13006;2007;70,26275938
Dessel;13006;2008;71,31680898
Dessel;13006;2009;71,26666877
Dessel;13006;2010;71,97385295
Dessel;13006;2011;72,70581918
Dessel;13006;2012;72,51332465
Dessel;13006;2013;72,70390828
Dessel;13006;2014;73,70803604
Dessel;13006;2015;74,13632105
Destelbergen;44013;2003;71,72250136
Destelbergen;44013;2004;72,46089169
Destelbergen;44013;2005;72,54677895
Destelbergen;44013;2006;73,3249869
Destelbergen;44013;2007;73,76118193
Destelbergen;44013;2008;74,45750833
Destelbergen;44013;2009;74,09029517
Destelbergen;44013;2010;74,03162304
Destelbergen;44013;2011;74,04959267
Destelbergen;44013;2012;73,99884922
Destelbergen;44013;2013;74,26792921
Destelbergen;44013;2014;74,61925494
Destelbergen;44013;2015;75,16050144
Diepenbeek;71011;2003;68,91966915
Diepenbeek;71011;2004;68,39621542
Diepenbeek;71011;2005;68,67275396
Diepenbeek;71011;2006;69,42999747
Diepenbeek;71011;2007;70,72383604
Diepenbeek;71011;2008;72,21141596
