gemeente;nis;jaar;inwoners
Hamont-Achel;72037;2010;14094
Hamont-Achel;72037;2011;14180
Hamont-Achel;72037;2012;14225
Hamont-Achel;72037;2013;14271
Hamont-Achel;72037;2014;14265
Hamont-Achel;72037;2015;14371
Hamont-Achel;72037;2016;14356
Harelbeke;34013;1997;26418
Harelbeke;34013;1998;26333
Harelbeke;34013;1999;26378
Harelbeke;34013;2000;26320
Harelbeke;34013;2001;26202
Harelbeke;34013;2002;26099
Harelbeke;34013;2003;26062
Harelbeke;34013;2004;26006
Harelbeke;34013;2005;26045
Harelbeke;34013;2006;26172
Harelbeke;34013;2007;26294
Harelbeke;34013;2008;26328
Harelbeke;34013;2009;26474
Harelbeke;34013;2010;26577
Harelbeke;34013;2011;26761
Harelbeke;34013;2012;26957
Harelbeke;34013;2013;27103
Harelbeke;34013;2014;27247
Harelbeke;34013;2015;27446
Harelbeke;34013;2016;27536
Hasselt;71022;1997;67552
Hasselt;71022;1998;67772
Hasselt;71022;1999;67777
Hasselt;71022;2000;68058
Hasselt;71022;2001;68373
Hasselt;71022;2002;68771
Hasselt;71022;2003;68931
Hasselt;71022;2004;69127
Hasselt;71022;2005;69538
Hasselt;71022;2006;70035
Hasselt;71022;2007;70584
Hasselt;71022;2008;71543
Hasselt;71022;2009;72315
Hasselt;71022;2010;73067
Hasselt;71022;2011;73807
Hasselt;71022;2012;74588
Hasselt;71022;2013;75579
Hasselt;71022;2014;75991
Hasselt;71022;2015;76331
Hasselt;71022;2016;76685
Hechtel-Eksel;72038;1997;10998
Hechtel-Eksel;72038;1998;11104
Hechtel-Eksel;72038;1999;11159
Hechtel-Eksel;72038;2000;11149
Hechtel-Eksel;72038;2001;11232
Hechtel-Eksel;72038;2002;11213
Hechtel-Eksel;72038;2003;11230
Hechtel-Eksel;72038;2004;11345
Hechtel-Eksel;72038;2005;11455
Hechtel-Eksel;72038;2006;11473
Hechtel-Eksel;72038;2007;11517
Hechtel-Eksel;72038;2008;11612
Hechtel-Eksel;72038;2009;11753
Hechtel-Eksel;72038;2010;11838
Hechtel-Eksel;72038;2011;11847
Hechtel-Eksel;72038;2012;11940
Hechtel-Eksel;72038;2013;12009
Hechtel-Eksel;72038;2014;12166
Hechtel-Eksel;72038;2015;12266
Hechtel-Eksel;72038;2016;12294
Heers;73022;1997;6490
Heers;73022;1998;6509
Heers;73022;1999;6549
Heers;73022;2000;6575
Heers;73022;2001;6602
Heers;73022;2002;6602
Heers;73022;2003;6632
Heers;73022;2004;6661
Heers;73022;2005;6683
Heers;73022;2006;6762
Heers;73022;2007;6812
Heers;73022;2008;6898
Heers;73022;2009;6970
Heers;73022;2010;7018
Heers;73022;2011;7090
Heers;73022;2012;7103
Heers;73022;2013;7111
Heers;73022;2014;7160
Heers;73022;2015;7237
Heers;73022;2016;7205
Heist-op-den-berg;12014;1997;36996
Heist-op-den-berg;12014;1998;37220
Heist-op-den-berg;12014;1999;37342
Heist-op-den-berg;12014;2000;37233
Heist-op-den-berg;12014;2001;37396
Heist-op-den-berg;12014;2002;37538
Heist-op-den-berg;12014;2003;37655
Heist-op-den-berg;12014;2004;37868
Heist-op-den-berg;12014;2005;38126
Heist-op-den-berg;12014;2006;38513
Heist-op-den-berg;12014;2007;38721
Heist-op-den-berg;12014;2008;39199
Heist-op-den-berg;12014;2009;39603
Heist-op-den-berg;12014;2010;39866
Heist-op-den-berg;12014;2011;40236
Heist-op-den-berg;12014;2012;40512
Heist-op-den-berg;12014;2013;40915
Heist-op-den-berg;12014;2014;41365
Heist-op-den-berg;12014;2015;41812
Heist-op-den-berg;12014;2016;42110
Hemiksem;11018;1997;9195
Hemiksem;11018;1998;9251
Hemiksem;11018;1999;9161
Hemiksem;11018;2000;9151
Hemiksem;11018;2001;9112
Hemiksem;11018;2002;9225
Hemiksem;11018;2003;9319
Hemiksem;11018;2004;9436
Hemiksem;11018;2005;9550
Hemiksem;11018;2006;9663
Hemiksem;11018;2007;9755
Hemiksem;11018;2008;9862
Hemiksem;11018;2009;10047
Hemiksem;11018;2010;10166
Hemiksem;11018;2011;10318
Hemiksem;11018;2012;10605
Hemiksem;11018;2013;10765
Hemiksem;11018;2014;10866
Hemiksem;11018;2015;11040
Hemiksem;11018;2016;11148
Herent;24038;1997;18626
Herent;24038;1998;18670
Herent;24038;1999;18693
Herent;24038;2000;18848
Herent;24038;2001;19017
Herent;24038;2002;19040
Herent;24038;2003;19102
Herent;24038;2004;19123
Herent;24038;2005;19089
Herent;24038;2006;19218
Herent;24038;2007;19395
Herent;24038;2008;19563
Herent;24038;2009;19802
Herent;24038;2010;20030
Herent;24038;2011;20415
Herent;24038;2012;20642
Herent;24038;2013;20800
Herent;24038;2014;20900
Herent;24038;2015;21034
Herent;24038;2016;21213
Herentals;13011;1997;25230
Herentals;13011;1998;25394
Herentals;13011;1999;25427
Herentals;13011;2000;25474
Herentals;13011;2001;25582
Herentals;13011;2002;25572
Herentals;13011;2003;25689
Herentals;13011;2004;25869
Herentals;13011;2005;25904
Herentals;13011;2006;26071
Herentals;13011;2007;26152
Herentals;13011;2008;26268
Herentals;13011;2009;26446
Herentals;13011;2010;26759
Herentals;13011;2011;27124
Herentals;13011;2012;27368
Herentals;13011;2013;27438
Herentals;13011;2014;27637
Herentals;13011;2015;27677
Herentals;13011;2016;27728
Herenthout;13012;1997;8221
Herenthout;13012;1998;8315
Herenthout;13012;1999;8338
Herenthout;13012;2000;8302
Herenthout;13012;2001;8315
Herenthout;13012;2002;8295
Herenthout;13012;2003;8324
Herenthout;13012;2004;8359
Herenthout;13012;2005;8415
Herenthout;13012;2006;8361
Herenthout;13012;2007;8462
Herenthout;13012;2008;8534
Herenthout;13012;2009;8628
Herenthout;13012;2010;8703
Herenthout;13012;2011;8724
Herenthout;13012;2012;8747
Herenthout;13012;2013;8781
Herenthout;13012;2014;8803
Herenthout;13012;2015;8804
Herenthout;13012;2016;8806
Herk-de-Stad;71024;1997;11435
Herk-de-Stad;71024;1998;11476
Herk-de-Stad;71024;1999;11574
Herk-de-Stad;71024;2000;11615
Herk-de-Stad;71024;2001;11590
Herk-de-Stad;71024;2002;11629
Herk-de-Stad;71024;2003;11609
Herk-de-Stad;71024;2004;11597
Herk-de-Stad;71024;2005;11663
Herk-de-Stad;71024;2006;11795
Herk-de-Stad;71024;2007;11874
Herk-de-Stad;71024;2008;11958
Herk-de-Stad;71024;2009;12081
Herk-de-Stad;71024;2010;12219
Herk-de-Stad;71024;2011;12264
Herk-de-Stad;71024;2012;12316
Herk-de-Stad;71024;2013;12330
Herk-de-Stad;71024;2014;12390
Herk-de-Stad;71024;2015;12463
Herk-de-Stad;71024;2016;12608
Herne;23032;1997;6299
Herne;23032;1998;6361
Herne;23032;1999;6429
Herne;23032;2000;6372
Herne;23032;2001;6318
Herne;23032;2002;6327
Herne;23032;2003;6372
Herne;23032;2004;6390
Herne;23032;2005;6431
Herne;23032;2006;6407
Herne;23032;2007;6483
Herne;23032;2008;6566
Herne;23032;2009;6597
Herne;23032;2010;6573
Herne;23032;2011;6618
Herne;23032;2012;6572
Herne;23032;2013;6560
Herne;23032;2014;6565
Herne;23032;2015;6612
Herne;23032;2016;6617
Herselt;13013;1997;13282
Herselt;13013;1998;13429
Herselt;13013;1999;13594
Herselt;13013;2000;13632
Herselt;13013;2001;13653
Herselt;13013;2002;13581
Herselt;13013;2003;13553
Herselt;13013;2004;13613
Herselt;13013;2005;13732
Herselt;13013;2006;13836
Herselt;13013;2007;13929
Herselt;13013;2008;14107
Herselt;13013;2009;14267
Herselt;13013;2010;14247
Herselt;13013;2011;14386
Herselt;13013;2012;14399
Herselt;13013;2013;14396
Herselt;13013;2014;14439
Herselt;13013;2015;14516
Herselt;13013;2016;14491
Herstappe;73028;1997;85
Herstappe;73028;1998;84
Herstappe;73028;1999;85
Herstappe;73028;2000;85
Herstappe;73028;2001;86
Herstappe;73028;2002;84
Herstappe;73028;2003;87
Herstappe;73028;2004;87
Herstappe;73028;2005;86
Herstappe;73028;2006;82
Herstappe;73028;2007;85
Herstappe;73028;2008;84
Herstappe;73028;2009;85
Herstappe;73028;2010;80
Herstappe;73028;2011;85
Herstappe;73028;2012;87
Herstappe;73028;2013;85
Herstappe;73028;2014;85
Herstappe;73028;2015;86
Herstappe;73028;2016;89
Herzele;41027;1997;16193
Herzele;41027;1998;16262
Herzele;41027;1999;16301
Herzele;41027;2000;16276
Herzele;41027;2001;16476
Herzele;41027;2002;16381
Herzele;41027;2003;16431
Herzele;41027;2004;16506
Herzele;41027;2005;16581
Herzele;41027;2006;16709
Herzele;41027;2007;16822
Herzele;41027;2008;16999
Herzele;41027;2009;17059
Herzele;41027;2010;17138
Herzele;41027;2011;17216
Herzele;41027;2012;17224
Herzele;41027;2013;17384
Herzele;41027;2014;17433
Herzele;41027;2015;17454
Herzele;41027;2016;17550
Heusden-Zolder;71070;1997;29570
Heusden-Zolder;71070;1998;29699
Heusden-Zolder;71070;1999;29849
Heusden-Zolder;71070;2000;30105
Heusden-Zolder;71070;2001;30183
Heusden-Zolder;71070;2002;30269
Heusden-Zolder;71070;2003;30513
Heusden-Zolder;71070;2004;30541
Heusden-Zolder;71070;2005;30648
Heusden-Zolder;71070;2006;30769
Heusden-Zolder;71070;2007;31017
Heusden-Zolder;71070;2008;31278
Heusden-Zolder;71070;2009;31473
Heusden-Zolder;71070;2010;31526
Heusden-Zolder;71070;2011;31875
Heusden-Zolder;71070;2012;32003
Heusden-Zolder;71070;2013;32132
Heusden-Zolder;71070;2014;32381
Heusden-Zolder;71070;2015;32774
Heusden-Zolder;71070;2016;33011
Heuvelland;33039;1997;8468
Heuvelland;33039;1998;8435
Heuvelland;33039;1999;8424
Heuvelland;33039;2000;8399
Heuvelland;33039;2001;8363
Heuvelland;33039;2002;8332
Heuvelland;33039;2003;8322
Heuvelland;33039;2004;8292
Heuvelland;33039;2005;8228
Heuvelland;33039;2006;8217
Heuvelland;33039;2007;8177
Heuvelland;33039;2008;8167
Heuvelland;33039;2009;8118
Heuvelland;33039;2010;8125
Heuvelland;33039;2011;7994
Heuvelland;33039;2012;7940
Heuvelland;33039;2013;7896
Heuvelland;33039;2014;7856
Heuvelland;33039;2015;7883
Heuvelland;33039;2016;7827
Hoegaarden;24041;1997;5910
Hoegaarden;24041;1998;5984
Hoegaarden;24041;1999;5991
Hoegaarden;24041;2000;6014
Hoegaarden;24041;2001;6016
Hoegaarden;24041;2002;6032
Hoegaarden;24041;2003;6059
Hoegaarden;24041;2004;6059
Hoegaarden;24041;2005;6148
Hoegaarden;24041;2006;6225
Hoegaarden;24041;2007;6226
Hoegaarden;24041;2008;6356
Hoegaarden;24041;2009;6456
Hoegaarden;24041;2010;6546
Hoegaarden;24041;2011;6632
Hoegaarden;24041;2012;6739
Hoegaarden;24041;2013;6721
Hoegaarden;24041;2014;6732
Hoegaarden;24041;2015;6819
Hoegaarden;24041;2016;6891
Hoeilaart;23033;1997;9666
Hoeilaart;23033;1998;9687
Hoeilaart;23033;1999;9727
Hoeilaart;23033;2000;9783
Hoeilaart;23033;2001;9839
Hoeilaart;23033;2002;9939
Hoeilaart;23033;2003;10051
Hoeilaart;23033;2004;9977
Hoeilaart;23033;2005;10094
Hoeilaart;23033;2006;10074
Hoeilaart;23033;2007;10040
Hoeilaart;23033;2008;10244
Hoeilaart;23033;2009;10215
Hoeilaart;23033;2010;10298
Hoeilaart;23033;2011;10419
Hoeilaart;23033;2012;10539
Hoeilaart;23033;2013;10545
Hoeilaart;23033;2014;10630
Hoeilaart;23033;2015;10796
Hoeilaart;23033;2016;10915
Hoeselt;73032;1997;9023
Hoeselt;73032;1998;9085
Hoeselt;73032;1999;9078
Hoeselt;73032;2000;9133
Hoeselt;73032;2001;9210
Hoeselt;73032;2002;9212
Hoeselt;73032;2003;9231
Hoeselt;73032;2004;9271
Hoeselt;73032;2005;9229
Hoeselt;73032;2006;9265
Hoeselt;73032;2007;9343
Hoeselt;73032;2008;9412
Hoeselt;73032;2009;9424
Hoeselt;73032;2010;9516
Hoeselt;73032;2011;9602
Hoeselt;73032;2012;9588
Hoeselt;73032;2013;9618
Hoeselt;73032;2014;9627
Hoeselt;73032;2015;9608
Hoeselt;73032;2016;9643
Holsbeek;24043;1997;8563
Holsbeek;24043;1998;8713
Holsbeek;24043;1999;8799
Holsbeek;24043;2000;8857
Holsbeek;24043;2001;8880
Holsbeek;24043;2002;8891
Holsbeek;24043;2003;8960
Holsbeek;24043;2004;8968
Holsbeek;24043;2005;9059
Holsbeek;24043;2006;9205
Holsbeek;24043;2007;9395
Holsbeek;24043;2008;9460
Holsbeek;24043;2009;9562
Holsbeek;24043;2010;9659
Holsbeek;24043;2011;9695
Holsbeek;24043;2012;9724
Holsbeek;24043;2013;9820
Holsbeek;24043;2014;9871
Holsbeek;24043;2015;9963
Holsbeek;24043;2016;9935
Hooglede;36006;1997;9647
Hooglede;36006;1998;9679
Hooglede;36006;1999;9720
Hooglede;36006;2000;9750
Hooglede;36006;2001;9768
Hooglede;36006;2002;9803
Hooglede;36006;2003;9837
Hooglede;36006;2004;9820
Hooglede;36006;2005;9838
Hooglede;36006;2006;9831
Hooglede;36006;2007;9867
Hooglede;36006;2008;9928
Hooglede;36006;2009;10005
Hooglede;36006;2010;9957
Hooglede;36006;2011;9967
Hooglede;36006;2012;9895
Hooglede;36006;2013;10047
Hooglede;36006;2014;10106
Hooglede;36006;2015;10071
Hooglede;36006;2016;10016
Hoogstraten;13014;1997;17193
Hoogstraten;13014;1998;17390
Hoogstraten;13014;1999;17585
Hoogstraten;13014;2000;17751
Hoogstraten;13014;2001;17870
Hoogstraten;13014;2002;18036
Hoogstraten;13014;2003;18201
Hoogstraten;13014;2004;18445
Hoogstraten;13014;2005;18512
Hoogstraten;13014;2006;18582
Hoogstraten;13014;2007;18905
Hoogstraten;13014;2008;19193
Hoogstraten;13014;2009;19578
Hoogstraten;13014;2010;19754
Hoogstraten;13014;2011;20054
Hoogstraten;13014;2012;20386
Hoogstraten;13014;2013;20549
Hoogstraten;13014;2014;20867
Hoogstraten;13014;2015;21077
Hoogstraten;13014;2016;21183
Horebeke;45062;1997;1935
Horebeke;45062;1998;1959
Horebeke;45062;1999;1960
Horebeke;45062;2000;1968
Horebeke;45062;2001;1921
Horebeke;45062;2002;1915
Horebeke;45062;2003;1915
Horebeke;45062;2004;1916
Horebeke;45062;2005;1975
Horebeke;45062;2006;2004
Horebeke;45062;2007;2054
Horebeke;45062;2008;2073
Horebeke;45062;2009;2037
Horebeke;45062;2010;2049
Horebeke;45062;2011;2076
Horebeke;45062;2012;2058
Horebeke;45062;2013;2073
Horebeke;45062;2014;2056
Horebeke;45062;2015;2040
Horebeke;45062;2016;2000
Houthalen-Helchteren;72039;1997;28761
Houthalen-Helchteren;72039;1998;28916
Houthalen-Helchteren;72039;1999;29105
Houthalen-Helchteren;72039;2000;29215
Houthalen-Helchteren;72039;2001;29270
Houthalen-Helchteren;72039;2002;29438
Houthalen-Helchteren;72039;2003;29416
Houthalen-Helchteren;72039;2004;29607
Houthalen-Helchteren;72039;2005;29802
Houthalen-Helchteren;72039;2006;29945
Houthalen-Helchteren;72039;2007;30050
Houthalen-Helchteren;72039;2008;29993
Houthalen-Helchteren;72039;2009;30120
Houthalen-Helchteren;72039;2010;30126
Houthalen-Helchteren;72039;2011;30318
Houthalen-Helchteren;72039;2012;30356
Houthalen-Helchteren;72039;2013;30515
Houthalen-Helchteren;72039;2014;30623
Houthalen-Helchteren;72039;2015;30666
Houthalen-Helchteren;72039;2016;30592
Houthulst;32006;1997;8908
Houthulst;32006;1998;8888
Houthulst;32006;1999;8922
Houthulst;32006;2000;8946
Houthulst;32006;2001;9003
Houthulst;32006;2002;8958
Houthulst;32006;2003;8957
Houthulst;32006;2004;8932
Houthulst;32006;2005;9007
Houthulst;32006;2006;9051
Houthulst;32006;2007;9104
Houthulst;32006;2008;9307
Houthulst;32006;2009;9479
Houthulst;32006;2010;9587
Houthulst;32006;2011;9637
Houthulst;32006;2012;9729
Houthulst;32006;2013;9887
Houthulst;32006;2014;9895
Houthulst;32006;2015;9994
Houthulst;32006;2016;10037
Hove;11021;1997;8285
Hove;11021;1998;8391
Hove;11021;1999;8344
Hove;11021;2000;8306
Hove;11021;2001;8277
Hove;11021;2002;8261
Hove;11021;2003;8162
Hove;11021;2004;8155
Hove;11021;2005;8177
Hove;11021;2006;8307
Hove;11021;2007;8298
Hove;11021;2008;8326
Hove;11021;2009;8212
Hove;11021;2010;8199
Hove;11021;2011;8190
Hove;11021;2012;8199
Hove;11021;2013;8198
Hove;11021;2014;8216
Hove;11021;2015;8193
Hove;11021;2016;8141
Huldenberg;24045;1997;8750
Huldenberg;24045;1998;8935
Huldenberg;24045;1999;8989
Huldenberg;24045;2000;9009
Huldenberg;24045;2001;9056
Huldenberg;24045;2002;9009
Huldenberg;24045;2003;9009
Huldenberg;24045;2004;9046
Huldenberg;24045;2005;9122
Huldenberg;24045;2006;9130
Huldenberg;24045;2007;9261
Huldenberg;24045;2008;9300
Huldenberg;24045;2009;9350
Huldenberg;24045;2010;9407
Huldenberg;24045;2011;9464
Huldenberg;24045;2012;9528
Huldenberg;24045;2013;9610
Huldenberg;24045;2014;9668
Huldenberg;24045;2015;9678
Huldenberg;24045;2016;9743
Hulshout;13016;1997;8200
Hulshout;13016;1998;8386
Hulshout;13016;1999;8508
Hulshout;13016;2000;8626
Hulshout;13016;2001;8690
Hulshout;13016;2002;8813
Hulshout;13016;2003;8942
Hulshout;13016;2004;8990
Hulshout;13016;2005;9105
Hulshout;13016;2006;9167
Hulshout;13016;2007;9371
Hulshout;13016;2008;9594
Hulshout;13016;2009;9779
Hulshout;13016;2010;9864
Hulshout;13016;2011;9968
Hulshout;13016;2012;10061
Hulshout;13016;2013;10175
Hulshout;13016;2014;10254
Hulshout;13016;2015;10268
Hulshout;13016;2016;10255
Ichtegem;35006;1997;13205
Ichtegem;35006;1998;13206
Ichtegem;35006;1999;13174
Ichtegem;35006;2000;13242
Ichtegem;35006;2001;13272
Ichtegem;35006;2002;13349
Ichtegem;35006;2003;13429
Ichtegem;35006;2004;13389
Ichtegem;35006;2005;13340
Ichtegem;35006;2006;13423
Ichtegem;35006;2007;13493
Ichtegem;35006;2008;13574
Ichtegem;35006;2009;13687
Ichtegem;35006;2010;13839
Ichtegem;35006;2011;13860
Ichtegem;35006;2012;13898
Ichtegem;35006;2013;13869
Ichtegem;35006;2014;13929
Ichtegem;35006;2015;13952
Ichtegem;35006;2016;13945
Ieper;33011;1997;35257
Ieper;33011;1998;35208
Ieper;33011;1999;35128
Ieper;33011;2000;35071
Ieper;33011;2001;35084
Ieper;33011;2002;35081
Ieper;33011;2003;35089
Ieper;33011;2004;35021
Ieper;33011;2005;34949
Ieper;33011;2006;34897
Ieper;33011;2007;34919
Ieper;33011;2008;34812
Ieper;33011;2009;34828
Ieper;33011;2010;34962
Ieper;33011;2011;35102
Ieper;33011;2012;35087
Ieper;33011;2013;34978
Ieper;33011;2014;34930
Ieper;33011;2015;34971
Ieper;33011;2016;34959
Ingelmunster;36007;1997;10694
Ingelmunster;36007;1998;10700
Ingelmunster;36007;1999;10701
Ingelmunster;36007;2000;10651
Ingelmunster;36007;2001;10659
Ingelmunster;36007;2002;10646
Ingelmunster;36007;2003;10633
Ingelmunster;36007;2004;10609
Ingelmunster;36007;2005;10618
Ingelmunster;36007;2006;10617
Ingelmunster;36007;2007;10646
Ingelmunster;36007;2008;10620
Ingelmunster;36007;2009;10624
Ingelmunster;36007;2010;10641
Ingelmunster;36007;2011;10680
Ingelmunster;36007;2012;10728
Ingelmunster;36007;2013;10818
Ingelmunster;36007;2014;10789
Ingelmunster;36007;2015;10691
Ingelmunster;36007;2016;10792
Izegem;36008;1997;26482
Izegem;36008;1998;26493
Izegem;36008;1999;26584
Izegem;36008;2000;26532
Izegem;36008;2001;26541
Izegem;36008;2002;26551
Izegem;36008;2003;26498
Izegem;36008;2004;26539
Izegem;36008;2005;26550
Izegem;36008;2006;26544
Izegem;36008;2007;26486
Izegem;36008;2008;26781
Izegem;36008;2009;26847
Izegem;36008;2010;27111
Izegem;36008;2011;27238
Izegem;36008;2012;27363
Izegem;36008;2013;27354
Izegem;36008;2014;27364
Izegem;36008;2015;27376
Izegem;36008;2016;27550
Jabbeke;31012;1997;13411
Jabbeke;31012;1998;13563
Jabbeke;31012;1999;13530
Jabbeke;31012;2000;13609
Jabbeke;31012;2001;13650
Jabbeke;31012;2002;13692
Jabbeke;31012;2003;13625
Jabbeke;31012;2004;13656
Jabbeke;31012;2005;13657
Jabbeke;31012;2006;13572
Jabbeke;31012;2007;13615
Jabbeke;31012;2008;13675
Jabbeke;31012;2009;13764
Jabbeke;31012;2010;13624
Jabbeke;31012;2011;13688
Jabbeke;31012;2012;13781
Jabbeke;31012;2013;13879
Jabbeke;31012;2014;13857
Jabbeke;31012;2015;13854
Jabbeke;31012;2016;13862
Jette;21010;2000;39749
Jette;21010;2001;40075
Jette;21010;2002;40893
Jette;21010;2003;41569
Jette;21010;2004;41938
Jette;21010;2005;42250
Jette;21010;2006;42981
Jette;21010;2007;43564
Jette;21010;2008;44601
Jette;21010;2009;45637
Jette;21010;2010;46818
Jette;21010;2011;47947
Jette;21010;2012;48805
Jette;21010;2013;49411
Jette;21010;2014;50237
Kalmthout;11022;1997;17041
Kalmthout;11022;1998;17085
Kalmthout;11022;1999;17288
Kalmthout;11022;2000;17260
Kalmthout;11022;2001;17342
Kalmthout;11022;2002;17369
Kalmthout;11022;2003;17410
Kalmthout;11022;2004;17396
Kalmthout;11022;2005;17440
Kalmthout;11022;2006;17489
Kalmthout;11022;2007;17504
Kalmthout;11022;2008;17578
Kalmthout;11022;2009;17587
Kalmthout;11022;2010;17731
Kalmthout;11022;2011;17952
Kalmthout;11022;2012;18126
Kalmthout;11022;2013;18184
Kalmthout;11022;2014;18165
Kalmthout;11022;2015;18192
Kalmthout;11022;2016;18336
Kampenhout;23038;1997;10646
Kampenhout;23038;1998;10679
Kampenhout;23038;1999;10787
Kampenhout;23038;2000;10732
Kampenhout;23038;2001;10829
Kampenhout;23038;2002;10809
Kampenhout;23038;2003;10802
Kampenhout;23038;2004;10857
Kampenhout;23038;2005;10937
Kampenhout;23038;2006;10956
Kampenhout;23038;2007;11060
Kampenhout;23038;2008;11090
Kampenhout;23038;2009;11174
Kampenhout;23038;2010;11222
Kampenhout;23038;2011;11243
Kampenhout;23038;2012;11316
Kampenhout;23038;2013;11470
Kampenhout;23038;2014;11517
Kampenhout;23038;2015;11597
Kampenhout;23038;2016;11689
Kapelle-Op-Den-Bos;23039;1997;8880
Kapelle-Op-Den-Bos;23039;1998;8882
Kapelle-Op-Den-Bos;23039;1999;8864
Kapelle-Op-Den-Bos;23039;2000;8783
Kapelle-Op-Den-Bos;23039;2001;8732
Kapelle-Op-Den-Bos;23039;2002;8788
Kapelle-Op-Den-Bos;23039;2003;8813
Kapelle-Op-Den-Bos;23039;2004;8851
Kapelle-Op-Den-Bos;23039;2005;8872
Kapelle-Op-Den-Bos;23039;2006;8904
Kapelle-Op-Den-Bos;23039;2007;8916
Kapelle-Op-Den-Bos;23039;2008;8969
Kapelle-Op-Den-Bos;23039;2009;8911
Kapelle-Op-Den-Bos;23039;2010;9027
Kapelle-Op-Den-Bos;23039;2011;9083
Kapelle-Op-Den-Bos;23039;2012;9161
Kapelle-Op-Den-Bos;23039;2013;9244
Kapelle-Op-Den-Bos;23039;2014;9200
Kapelle-Op-Den-Bos;23039;2015;9316
Kapelle-Op-Den-Bos;23039;2016;9370
Kapellen;11023;1997;25510
Kapellen;11023;1998;25539
Kapellen;11023;1999;25569
Kapellen;11023;2000;25671
Kapellen;11023;2001;25642
Kapellen;11023;2002;25612
Kapellen;11023;2003;25881
Kapellen;11023;2004;25974
Kapellen;11023;2005;25975
Kapellen;11023;2006;25948
Kapellen;11023;2007;26104
Kapellen;11023;2008;26242
Kapellen;11023;2009;26297
Kapellen;11023;2010;26427
Kapellen;11023;2011;26437
Kapellen;11023;2012;26546
Kapellen;11023;2013;26506
Kapellen;11023;2014;26540
Kapellen;11023;2015;26702
Kapellen;11023;2016;26745
Kaprijke;43007;1997;6202
Kaprijke;43007;1998;6210
Kaprijke;43007;1999;6187
Kaprijke;43007;2000;6175
Kaprijke;43007;2001;6127
Kaprijke;43007;2002;6111
Kaprijke;43007;2003;6113
Kaprijke;43007;2004;6072
Kaprijke;43007;2005;6069
Kaprijke;43007;2006;6128
Kaprijke;43007;2007;6171
Kaprijke;43007;2008;6171
Kaprijke;43007;2009;6177
Kaprijke;43007;2010;6183
Kaprijke;43007;2011;6294
Kaprijke;43007;2012;6318
Kaprijke;43007;2013;6374
Kaprijke;43007;2014;6298
Kaprijke;43007;2015;6337
Kaprijke;43007;2016;6321
Kasterlee;13017;1997;17379
Kasterlee;13017;1998;17374
Kasterlee;13017;1999;17526
Kasterlee;13017;2000;17554
Kasterlee;13017;2001;17633
Kasterlee;13017;2002;17664
Kasterlee;13017;2003;17700
Kasterlee;13017;2004;17767
Kasterlee;13017;2005;17899
Kasterlee;13017;2006;17908
Kasterlee;13017;2007;17988
Kasterlee;13017;2008;18053
Kasterlee;13017;2009;18058
Kasterlee;13017;2010;18136
Kasterlee;13017;2011;18138
Kasterlee;13017;2012;18132
Kasterlee;13017;2013;17965
Kasterlee;13017;2014;17973
Kasterlee;13017;2015;18052
Kasterlee;13017;2016;18331
Keerbergen;24048;1997;11683
Keerbergen;24048;1998;11753
Keerbergen;24048;1999;11804
Keerbergen;24048;2000;11992
Keerbergen;24048;2001;12015
Keerbergen;24048;2002;12110
Keerbergen;24048;2003;12196
Keerbergen;24048;2004;12265
Keerbergen;24048;2005;12381
Keerbergen;24048;2006;12444
Keerbergen;24048;2007;12580
Keerbergen;24048;2008;12637
Keerbergen;24048;2009;12708
Keerbergen;24048;2010;12643
Keerbergen;24048;2011;12743
Keerbergen;24048;2012;12774
Keerbergen;24048;2013;12899
Keerbergen;24048;2014;12879
Keerbergen;24048;2015;12803
Keerbergen;24048;2016;12831
Kinrooi;72018;1997;11539
Kinrooi;72018;1998;11634
Kinrooi;72018;1999;11673
Kinrooi;72018;2000;11749
Kinrooi;72018;2001;11844
Kinrooi;72018;2002;11894
Kinrooi;72018;2003;11913
Kinrooi;72018;2004;11928
Kinrooi;72018;2005;11997
Kinrooi;72018;2006;11977
Kinrooi;72018;2007;12098
Kinrooi;72018;2008;12118
Kinrooi;72018;2009;12156
Kinrooi;72018;2010;12227
Kinrooi;72018;2011;12279
Kinrooi;72018;2012;12252
Kinrooi;72018;2013;12338
Kinrooi;72018;2014;12373
Kinrooi;72018;2015;12348
Kinrooi;72018;2016;12309
Kluisbergen;45060;1997;6055
Kluisbergen;45060;1998;6034
Kluisbergen;45060;1999;6113
Kluisbergen;45060;2000;6086
Kluisbergen;45060;2001;6100
Kluisbergen;45060;2002;6054
Kluisbergen;45060;2003;6082
Kluisbergen;45060;2004;6128
Kluisbergen;45060;2005;6101
Kluisbergen;45060;2006;6161
Kluisbergen;45060;2007;6258
Kluisbergen;45060;2008;6382
Kluisbergen;45060;2009;6443
Kluisbergen;45060;2010;6436
Kluisbergen;45060;2011;6478
Kluisbergen;45060;2012;6446
Kluisbergen;45060;2013;6464
Kluisbergen;45060;2014;6395
Kluisbergen;45060;2015;6443
Kluisbergen;45060;2016;6445
Knesselare;44029;1997;7830
Knesselare;44029;1998;7839
Knesselare;44029;1999;7821
Knesselare;44029;2000;7794
Knesselare;44029;2001;7800
Knesselare;44029;2002;7836
Knesselare;44029;2003;7855
Knesselare;44029;2004;7820
Knesselare;44029;2005;7848
Knesselare;44029;2006;7885
Knesselare;44029;2007;7894
Knesselare;44029;2008;7999
